,ItemId,PromptId,Score1,AnswerText
1515,9_24467,9,1,The author organizes the article in chronological order. First is the introduction paragraph to let you know of the subject or situation. Then is the first P2 where they explain exactly what space junk is. After that they talk about a situation where space junk problems have occurred. Then they signify how space junk is a problem.
1987,9_24939,9,1,"The author puts the article into order by sections. Frist he talks abouthe Orbiting Junk, about how you can see the obbjects by using a telescope. Next he says what space junk is and runs through how the Soviet Union was first to launch a satellite. all of these satellites dying in space were becoming useless so they called them space junk."
1161,9_24113,9,1,By putting them in order and using titles of his story to catch yur eye and make u want to read how inportant it is
152,9_23104,9,1,The writer uses bold headings for each section and includes many dates and facts that can draw a readers attention.
207,9_23159,9,1,The aurthor organizes the article by increasing seriousness of the topics in the article.  The author also uses titles for different sections of the article to introduce certain topics that will be discussed in the following paragraphs.
1831,9_24783,9,1,"First, the author starts the article off with a fun, yet playful begining. Then, the author gets to the point with the important details. He tells use about the history of space junk, how it will eventually effect us, and how it is increasing."
511,9_23463,9,1,Starts off with an exciting begining then leads off into a calm question and response from the author.  After that it goes into talking about crashes and why they happen.  Then it goes onto how even little things are dangerous in space.
1842,9_24794,9,1,The author gives details abot what is space junks is. And how the junks is really dangroues to the spacecraft. How the goverment is concern about the space junk. And the author how its little bit of stuff had it is a big deal.
143,9_23095,9,1,"He tells us about junk in space by peices. First he tells us what we call space junk, then he tells us what the junk does after it crashes intop something, then he tells us what this does to the enviroment and the atmosphere."
693,9_23645,9,1,The author organizes the article by topics.
1346,9_24298,9,1,The author divides them into three catagories to show as much information as possible. in the first section he talks aabout the history then in the last two sections he talks about the serious risk of space junk.
1534,9_24486,9,1,"The author puts the article by putting the information in separate categories, by doing this they can give more details about the specifics of space junk."
1608,9_24560,9,1,The author organizes the article by slitting each section he or she is going to write about. by deviding each section he does confuse the reader with facts from different sections that dont belong with eachother.
1822,9_24774,9,1,The author  starts out the article with an introduction to grab the readers attention by saying a simalar quote that was used in super man.  After this he explains what space junk is and the diffrent types and how it gets there.  Next he tells about examples on how more space junk is created like the dead satellites colliding or human error like letting go of a tool bag.  Finnaly he tells about the dangers and harmful effects of space debris.  An example he uses to show the danger of micro debris is showing the difference of sand and then sand in a sand blaster and it being able to knock of paint.
222,9_23174,9,1,"He organized it very well i think he made his introduction very interesting and it really drew in the readers, and the rest of the article was great too."
1864,9_24816,9,1,He starts out with a hook to get the reader's attention about the paragraph using several different sentences. He then states the general idea of the whole paragraph which is that many people are concerned about 'space junk.' He then goes on  to explain exactly what 'space junk' is in the next section. In the following section he explains how many pieces of small debris are created when satellites crash into each other or when astronauts accidentally lose a tool bag. He then goes on to tell about what harmful effects 'space junk' can have. He then concludes the article by stating his first idea again and stating that many organizations are trying to do something about the problem.
1194,9_24146,9,1,The author organize the article he says in the frist article What is space junk in 1957 the soviet union launhed the frist artificial satellite the author organize the article evey well
2178,9_25130,9,1,He has different sections for each big thing he is talking about. He makes it easier for people to read and understand why the outer space is so important.
806,9_23758,9,1,The author organized the article by making different sections in the article. Each section has a different heading that lets you know what you can find in the area. It makes it easier to read the article this way.
450,9_23402,9,1,He puts the related information in a paragraph and titiles it how he thinks it will best get the readers attiotion.
65,9_23017,9,1,"First, the author provides friendly and simple observations to break the 'ice' of the article. Second, the author defines and explains the main idea of the article. Lastly, the author changes to a more serious tone and explains how harmful space junk actually is."
2283,9_25235,9,1,The authur organizes the article by starting it off with shocking sayings and paintings of vivid images of tools and tool bags flying through the air. Then the tone becomes more serious and the authur states more realistic facts in an effort to draw our attention down the page. Then the authur leaves us with a bit of a cliff hanger by stating that the problem of flying space junk will not end soon in fact it is getting worse. Around the world space agencies and nations a like are working together in an effort to clean up the junk.
1030,9_23982,9,1,"The author organizes the article in a way to inform the reader about the subject generally then becoming more specific.  The author starts off by describing what the subjest is; 'What is Space Junk?'.  Then the author goes on talking about satellites crashing and making space junk.  The author later goes on to explain the big deal of space junk in 'Little Bits, But a Big Deal."
567,9_23519,9,1,First he grabs your attention with some interesting details. Example being the tool bag in space. Then he explains what it is that the articles about. Also gives a little background on it and why its there. Then explains the danger is has to the future.
344,9_23296,9,1,"First the author grabs the reader's attention so that they will keep reading. The author then explains what space junk is so that the reader will know what the article is talking about. The next thing that is talked about is examples of how space junk ended up flying through space, like when the astronaut lost his grip on a tool box. The last thing he tells the reader what problems the space junk is causing and how people like NASA are trying to solve the problems."
497,9_23449,9,1,First he explains what space junk is.  He then gives an example of a crash that caused space junk to fly around.  Last he explained what a serioud problem Space junk is.
1601,9_24553,9,1,The author organize this article by seprate titles for each section. Each section is about a little different thing so it has indvidual titles. So you know what the section is going to be about and so you know its different from the last section you just read.
2136,9_25088,9,1,"Organizing an article in a way that the reader becomes interested is not always an easy task.  This author, however, did a great job.  In stead of starting off with bring facts about space, the author decided to use a sense of humor that gets the reader's attention.  After this, the author organized the article in a way that maximizes the education of 'space junk' before the article goes into the harms of it while in space."
2177,9_25129,9,1,The author organize the article by tellin what is space junk and how why its thier and what happens to th satilltes once it has crashed into another and then he axplain what it looks like in space once it has turn into microscopic peices and is orbiting around the solour system.
390,9_23342,9,1,"The author organizes the article by first giving a brief introduction on space junk, then they give a little bit of background information on space junk. Next, the author gives examples of when space junk was actually harmful. Finally, they explain how it's harmful and how it could potentially be a bigger problem."
1659,9_24611,9,1,"The author first gets the readers attention, then tells them the problem and what it is they should do about it. Warning us that orbiting junk is dangerous"
1094,9_24046,9,1,The author organizes the article by first telling the reader what 'space junk' is. Then the author gives examplesof what 'space junk' can do in paragraphs 6 and 7. The author then goes on to tell the reader about how many people are concerned about the microdebris floating in space.
188,9_23140,9,1,the author organize the article by putting the big main ideals like in bold letters to tell about each one at a time
908,9_23860,9,1,"The author starts with an easy-going introduction that gets the readers attention. The author then goes on to tell the reader what kinds of space junk there is; what is really orbiting in space. Next, the author explains to the reader how the satellites crash and debris is formed. The author concludes with telling us that although people care about space debris and it causes many problems, the problem is only getting worse. The way that the author organizes the article is that he or she starts with minimal importance to their words. As the article goes on, the words become more important."
1816,9_24768,9,1,The author organizes the article by using an introduction first and then explaining what it is they're talking about. After they explain their subject they give details of what happens to the space junk and how it effects space.
282,9_23234,9,1,he breaks it up to give a better understanding. he gives a good introductions and then gives a topic and under the topic he gives examples and a experience he may of had with lots of details.
2304,9_25256,9,1,"It starts off by stating what 'space junk' is, then it gives some history. Like back in 1957, the soviet union launched the first artificial satellite. Then, it talks about the risk of satellites running into eachother causing pieces of that to fly out into space. Space debris is a very serious problem, they can be powerful enough to creat disastrous holes in an object moving through space."
820,9_23772,9,1,"They start off by grabbing the readers attention by using exclamation points, and then go into the history of space junks. they tell the reader that it is a serious matter."
264,9_23216,9,1,"The author organizes the article with a beginning, a middle, and an end."
1868,9_24820,9,1,The author organizes it from the beginning of the problem then gets to how we can solve the problem. It starts with giving history of when humans first made it to space. Secondly it tells how we have traveled through space. Lastly it explains how we could solve the problem of space junk.
842,9_23794,9,1,"It started off with one thing then went to the next. It told us how bad space junk was. This was when the Soviet first put a satellite in space. The crash course told about the satellite. The satellite ran the risk of colliding into each other. The little bits, but a big deal told us what was important and what was not. It showed us the serious problem. Told us about the tiny fragments traveling thre space."
2254,9_25206,9,1,The author tells you good true facts about space junk and also give gooddiscrption about whatcould happen in the futuer if we humans keep on creating junk in space.
1270,9_24222,9,1,"Like starting off on asking what is all the junk in are space. Second off crash course they are meaning that are ssatellites are colliding into each other. third they put Little bits, But a big dearl they mean that there anly little pieces of rubbel that is coming back down to are earths surface but there could possible bigger pieces later on that could come back down at us."
1605,9_24557,9,1,"The author organizes the article in which he first introduces us to a problem in a very simple way that anyone would understand.  Then, like any good author, he gets more and more into depth as he goes on.  He states the problem, what it is about and then states the ways the Earth has already been effected.  He concludes by stating again that it is a big deal and that things should be done to stop it.  He pulls the reader in at the beggining and then pulls the reader in even more at the end."
1339,9_24291,9,1,"The author for this article organizes it by first having an interesting hook to draw readers in, such as, 'Grab your telescope! Look up in the sky! It's a comet! It's a meteor! It's a...toolbag?' He then gives readers a little background information on the subject, by explaining how space junk came about and how it affects astronauts. Finally the author ends this article by explaining to readers why space debris is such a huge problem."
182,9_23134,9,1,"The author organizes the article almost like a section from a book. They use 'chapters' and headings to move on to their next topic. They do this instead of creating topic sentences like a persausive essay. First is the Introduction, then they give background and history so that the readers know some of what they are talking about, next they give the reader the problem, and what the consequences are, lastly they give a solution to show the reader what can be done abou the problems."
840,9_23792,9,1,he put different sections in it and caught the readers attention in the begining.
2070,9_25022,9,1,"The author tries to get your attention an starts explaining things from his observation. He Goes into explaining about what is the space junk, and how everything gets out there."
1967,9_24919,9,1,He puts paragraphs into categories. The paragraphs in each category are similar. Like 8-11 are similar.
103,9_23055,9,1,"The author organizes the topics by subheads. The subheads break what seems to be long amounts of text into smaller,more  manageable and  appealing. Reading in smaller sections fools the reader into thinking they are not reading as much as they think. Readers' eyes are drawn to the bold text above each topic. This form of organization is a useful tool for organizing large amounts of information."
2285,9_25237,9,1,The author organizes this article by topic. He puts a catchy introduction first then follows up with explaining the different parts of space exploration in great detail. He gives background information on all of the topics.
1841,9_24793,9,1,The author organized the article by giving an introduction with personal anecdotes. The author then follows with three other sections that contain important information and facts about space junk.
798,9_23750,9,1,"He organizes things in a chronological order. Crash Course explains what happens when two orbiting bodies collide with one another. Little Bits, But a Big Deal explains what happens after a collision has taken place."
2293,9_25245,9,1,The author starts off by keeping it simple where everyone can follow along easily. Then he starts a new heading where he then begins to state facts that explain how space debree is dangerous and polluting space. After the new heading he just uses paragraphs to finish off his article.
1018,9_23970,9,1,labals the titles
1941,9_24893,9,1,He tells about how space garbage is dangerous. About Satellites and why Space garbage is important to people.
1716,9_24668,9,1,"The author organizes the article by talking about the junk that is orbiting space now then explaning space junk to people who dont know what it is, and then after that explaining the harm and or problems that the junk could have on earth and even the people who travel out to space."
1974,9_24926,9,1,"The author organized the article in an order that makes it easier to understand. First they state the problem, then give information and facts to help you understand why the problem is important. They then try and give you examples of the problem, and then finally talk about the resolution, and they make it clear that there isn't one, and the problem is increasing."
2172,9_25124,9,1,The author breaks it down into smaller peices. He has a whole paper but breaks it down into small secounds with sub titles. With in those sub titles he explains more on that situation.
1129,9_24081,9,1,The author first draws the readers in by using an attention grabber. Then the author gives the reader some history about space. Then he processes on telling the reader about the harmful risks that are accurring  in space.
110,9_23062,9,1,"The author of the article begins by introducing a complex problem in a simple way. He or she then provides the reader with background information to put the article into perspective. From there, the author goes on to thoroughly explains the problem. Finally, the author clarifies the possible effects of the problem and explains its future course."
2203,9_25155,9,1,"The author starts off by giving us a attention getter. Then telling us about the history of space travel. Then giving us some statistics about crashes, and teeling us about how its a big deal to lose small things in space. A baseball size space junk is enough to damage a space craft. Then they give us the ending."
338,9_23290,9,1,"The author explains what space junk is, then explains how it is harmful, and last explains how serious this is and that we should help."
1191,9_24143,9,1,They organize thisw artical by putting main headings and under heading the talk about the subject that the heading is referring to. Then they chosse many diffrent topics and do the same thing for alll the other topics and the write about the topic.
318,9_23270,9,1,The author organized the article by splitting sections of paragraphs up using different chapter titles. This way the article can change topics somewhat freely without looking unprofessional. It also helps the author in knowing what to talk about where.
1851,9_24803,9,1,The author has a subtitle That says 'What Is Space Junk' then the author gets to the point of their topic.
58,9_23010,9,1,"How does the author organize the article? He organizes it in a good way. He has a good introduction explaining the whole plot of the story, then he gives acouple facts, then after that he implies why those facts are important and what will happen if the problems continue to grow."
319,9_23271,9,1,"This article is organized by facts. Some are about junk,spacecrafts themselves,and even space trash. It is very well organized by the paragraphs."
1749,9_24701,9,1,The author organized his writing by sectioning his writing off.
1317,9_24269,9,1,The author oraganized this article with three different titles that are important about space and what people put out there.
2079,9_25031,9,1,"The author organizes the article by introducing space junk, he does this by telling the history of space junk. Then he goes on and tells the reader about the risk of space junk. Then he says how a little piece of sapce junk can be a big deal."
1038,9_23990,9,1,Scientists are hard-pressed for an easy solution to the problem of space junk.
1597,9_24549,9,1,The author organizes the article in sections of information. Each paragraph is describing itself.
1539,9_24491,9,1,"It starts by telling us what space junk is and how its got started in paragragh four titled 'What Is Space Junk?' then is goes on to tell us. In 'Crash Course' it tells us about accidents that have happened and how dead satellites can hit each other and cause problems. Lastly, 'Little Bits, But a Big Deal' show how they can be a deal danger and why the problem should be fixed."
1572,9_24524,9,1,He organizes it into different storys with different titles.
2385,9_25337,9,1,he creates a organized paper of all the catagories he wanted to talk about it wasnt all cluttered together under one title he spaced it out.
974,9_23926,9,1,"The author starts with the history of 'space junk.' It starts with back in the 1950's what happened with this so called space junk. He or she then tells of the dangers of space junk and the harmful things it can do. Lastly, he or she talks about the destruction it caused up in space. Saying that two simple satelites can crash into each other and then form many, many little pieces from that explosion means they can crash more often and cause more danger."
2356,9_25308,9,1,The auther organize the article in different sections about what he is talking about and also each section has different information about the topic he talks about that is how he organizes it in the article.
328,9_23280,9,1,"The author at the beginning, grabs your attention by saying shocking facts. Next, the author jumps right into factual information, such as: space junk. Then, the author discusses the harmful use of the present time. Lastly, the author talks about the future harms to come to space by talking about countries launching satelites into space, which will cause an extreme load of space junk."
1076,9_24028,9,1,The author does a good job of organizing information in this article. The opening paragraph grabs your attention then we get more of a background on how serious space junk is. The author tells us how it is formed and how dangerous it is. At the end of the article the author tells us that these small pieces of junk pose a big threat.
2040,9_24992,9,1,starts out with a attenchion graper to get you to read more then gose throw and tell you the problems with space and all the harmfull things floting arowned.He alos tell you that we need to redouse the pulltion in space even the smallist objects can cus\z damege to things and then smaller they are the harder the are to get ride of.
689,9_23641,9,1,"The author organizes the article so that the reader can read along, how space junk all got started.  To how it gets there, and what occurs, if they collide into each other.  To saying what the problem causes."
1836,9_24788,9,1,"The author has put titles of names above each section, so it is easier to remember."
2384,9_25336,9,1,The auther tell us every thing we put in space will come back and hurt us one of these days. He thells us every thing that can go wrong. I tink we should stop puting our crap in space.
1059,9_24011,9,1,The author first gives you information about things floating in space and how it can be harmful then the author gives you specific examples of incidents that have actually occured.
2081,9_25033,9,1,By labeling what he is going to talk about before he talks about it.
1308,9_24260,9,1,The author puts the information into categories.
1801,9_24753,9,1,The author organizes the articals with headings. This makes it easy to find somthing out of a certin artical. Theirfor the articles are neat and in order.
453,9_23405,9,1,The author organizes the  article by order of which things in space happen. Like they give you subtitles to know what your talking about in each paragraph.
1429,9_24381,9,1,by putting the article in different parts.
1260,9_24212,9,1,He orgainizes it in many different paragraphs to maybe break down each sudject. Like he put it in different titles to tell you just the main things about that topic and maybe if its broke down you will understand it more.
925,9_23877,9,1,"The author definitely gets our attention with the gripping introduction, but after that, he starts telling us the history of space junk. When he is done telling us about the history, he then begins to tell us facts and statistics about the revelations that scientists and astronauts have concluded throughout the years."
95,9_23047,9,1,"The author starts with an exciting introduction to lure the reader in. Next, the author starts explaining the problems and why we should be concerned. Then, the author persuades us to feel motivated."
1579,9_24531,9,1,"The author first defines what satelittes and space crafts are and why they are launched into space, then explains how the microdebri effect them. The author backs it up with detail and specific information and findings."
1199,9_24151,9,1,It is organized in different sections to make it easier to understand.
0,9_22952,9,1,"The author orginizes this article by putting into a couple paragraphs, that are organized that way to make it easier on the reader. So that you can understand how dangerous space junk or microdebris is."
243,9_23195,9,1,The author organizes this article in four different sections. Each section of the article has it's own title.
668,9_23620,9,1,He organizes it with the different topics of space. He  did it neatly and some people thinks its easier by organizing it by topics.
214,9_23166,9,1,"The author organizes his articles by dividing them into the information. He is emphasizing why each is important to know and gives a despriction for example, 'What Is Space Junk?'. He doesn't want you to only put that one sentence in and explain it, he wants to give details about it."
1072,9_24024,9,1,"the author provides an intro, definition, explanation of how serious the problem is, and a short paragraph to highlight efforts to help end the microdebris menace."
734,9_23686,9,1,The author of 'Orbiting Junk' organizes the article with subtitles. Subtitles allow the reader to sort of know what the next few paragraphs will be about and make it easier to find certain information throughout the article.
889,9_23841,9,1,The author organizes the article by using subheadings to seperate the different main ideas that he has. In each of the subheadings the author gives a different idea and gives additional information that will give support to the idea. It gives the reader different categories that related information will fall under.
624,9_23576,9,1,The author first uses a rhetorical question to attract the reader's attention. The author then explains what the source of the problem is with the first section of the article. The author then explains in detail how it is caused and how there isn't any easy solution.
276,9_23228,9,1,"The author organizes the article in sections such as 'What Is Space Junk,' 'Crash Course,' and 'Little Bits, But a Big Deal.'"
583,9_23535,9,1,The author organizes his article in many ways. One of these ways is by having a great introduction. By having a great introduction the author is able to grab our attention in an instant and keep us reading.      Another way is that the author describes to us what space junk is exactly. They did this so we are able to get more background information on the article so we are able to understand it better.
1683,9_24635,9,1,He makes it organized by telling the reader information they will need to read the next section.
1808,9_24760,9,1,"The author organizes the article in cause and affect basically. The satelittes are built, launched, crash into each other, and then create space debree."
1484,9_24436,9,1,Tey lay it out from what what is space junk which expalins what is space junk. Then Crash course expalins how space junk is deadly when passed and can run risk.and lastly how does effect a spacecraft when space junk is passed and how it must bemade stronger.
216,9_23168,9,1,"The author of the article 'Orbiting Junk' organize's his points by explaining a brief history, then giving facts from the story and ending with what is being attempted to be done to remove the junk from space."
828,9_23780,9,1,"The author organizes this article in the manner of how events occur.  He starts off with an intriguing introduction, proceeds to tell us what space junk is, tells us how it got there, and finishes by explaining the complexity of the problem of space junk."
2042,9_24994,9,1,The author organizes the article by first drawing us into the article with statements and an introduction about what the article will consist of. Then the author organizes it into three paragraphs. Each paragraph goes into detail about the information listed in the introduction paragraph. The paragraph focuses on one main topic to help get the author's point across in an obvious way.
1128,9_24080,9,1,The author divides each different part about orbiting junk into their own sections. The author doesn't fuse his or work together.
538,9_23490,9,1,"The author organizes it bit by bit. He explains what space junk is and how dangerous it can be to the world and to the spacecrafts that fly out to space. He explained how two satellites crashed into one another and how their debris is still floating around out in space. He explains how there are tiny pieces of metal or debris that can ruin the technology up in space. Even though the pieces are tiny, they are very dangerous and they can't be detected by radar."
23,9_22975,9,1,The author organizes the article in parts. He starts with an introduction to pull the reader in and then quickly changes the tone to show that he is still taking the article seriously.
1271,9_24223,9,1,"The author organizes the article by first starting out with an explanation of spacecrafts first going into space. Then the author talks about the satellites and when they're broken how much of an impact they have on the Earth. Also, the author explains how the space junk and microdebris fields are made and how they cause problems for spacecrafts."
1063,9_24015,9,1,"First the author introduces the topic in a light heearted fashion. Then, as the article progresses, the author talks about past events that are crutial to know in order to under stand what 'space junk,' is. After that, the author tells the reader more about satellites, and how serious the debris orbitting in space is. THe author starts off less serious, and finishes on a very serious note."
311,9_23263,9,1,"The author organizes this article in a way that first presents the problem, then the author goes into further depth about the issue. The author first explains where space debris comes from then explains why it is so dangerous. The author begins with a fact, 'In 1957, the Soviet Union launched the first artificial satellite.' This makes the reader understand first where the space debris comes from, then the author discusses the dangerous effects of space debris.'At extreme speeds, little bits can pack a punch powerful enough to create disastrous holes in an object moving through space.'"
1945,9_24897,9,1,The author organizes the article by supperating into into certain sections.  And in each section the author talks about one specfic topic.  This way you know what he is explaining.  This style of writting is helpful and easy to follow.
2005,9_24957,9,1,"Fisrt of, he gets the attention of the reader by asking questions like, 'It's a . . . tool bag?', then he starts explaining what are satelites and why are they so important for us on Earth and the importance that they make on the athmosphere and then he gets the reader to understand that it is a big deal and that we need to be aware."
2050,9_25002,9,1,The author organizes the article by starting out with what the topic is. Then they explain how all of this gets started. They then talk about how space debris effects everyone right now. With ending by talking about how this topic is usually just thrown under the bus shows how much they care and how they are trying to get their point across.
231,9_23183,9,1,The author breaks up the passage in sectrions to et the reader know what they are about to read and what is goinng to be in the next section.
1165,9_24117,9,1,This author organizes the article first with an introduction to grab the reader's attention. The introduction introduces us to what the rest of the paper is going to be about. The author then is able to explain exactly what the paper is about with 'What Is Space Junk?' He then gives us an example of what is going on with the problem and then why it is important and what is being done to help it.
687,9_23639,9,1,The author starts by giving a little background or history on the topic. Then he or she moves onto to provide examples. Finally the author provides details on the danger of space junk.
1408,9_24360,9,1,"He starts off with exclamatory sentences to grab the reader's attention. He then goes into a paragraph that informs the reader of what he is going to be talking about. Then, he talks a little bit about space junk and the harmful effects of it.  Then he lets the readers know that objects in space travel a very high speeds and dont have to be very big to pose a problem."
949,9_23901,9,1,He put it in ways that people could understand. He made it in different sections so people wouldn't get confused.
2319,9_25271,9,1,The author organizes the article by not just putting ideas in paragraphs but also puts them in groups with titles for that paragraph or group of paragraphs.
150,9_23102,9,1,"The author of 'Orbiting Junk' grabs your attention but shouting out statements, it makes you wonder what the author is talking about. Putting the article in to segment is a sure why to have your reader know what you're talking about. The author puts his article into four different segments. Doing that really helps keep your article organized."
2024,9_24976,9,1,"He goes from something to grab your attention, explaining what space junk is, and finally why space junk is a big deal and a threat to spaceships."
1409,9_24361,9,1,"First he uses short anektot to get readers attantion, then he uses historical information , so that it would be easyer for reader to understand the problem. Afterwards he is using some modern facts to put more emphesis on the problem. Then he conludes the artical by stating that problem won't be solved if people won't get involved."
262,9_23214,9,1,The author organizes their article by seperating different paragraphs of information with bold heading. There is an introduction and three body sections. the last information section includes the conclusion.
1077,9_24029,9,1,HE ORGANIZES IT BE SECTIONS
1042,9_23994,9,1,he starts with  a attention getter then goes to statistics and facts. then he states the problem. He talks about a solution. Then he said that these little things are a big problem. he also said that the solution is difficalt to find.
1347,9_24299,9,1,I think the author organizes the article very well. The author organized it so you know when you are changing subjects and so you will know the different things the author is talking about. Everything you need to know about space junk is divided into different areas so you won't have to learn about too much at one time.
2004,9_24956,9,1,"The author organizes this article in chronological and educational order. The author starts by introducing us to space junk, then informs us about the history of the human space invasion, then tells us about two specific incidents where space junk was formed. They then tell us that no matter how small the junk is, it can still make a space mission hazardous. The author organizes this article in an educational order."
1732,9_24684,9,1,The author explains a story first for an example then he goes to his point. He tells wat space junk is then he tells why it is harfull even if we think it is not. He does this when he talks about stuff hitting each other in there orbit and when a simple toolbag could cause a problem.
788,9_23740,9,1,"He does it with an introduction,twosupporting paragraphs,and a conclusion."
2190,9_25142,9,1,"The author organizes this article by telling what space junk is then how it effects and other things such as satellites. Also, the author gives examples to help compare what it is like for a small piece of debris in space smashing into a satellite. One example from the article to give us an idea of what it is like in space, like if a grain of sand were blowing in the wind vs a grain of sand chipping paint off of a wall."
441,9_23393,9,1,The author tells you about what the satalites do and how they orbit the earth.  He also tells you about the junk that is left in space.
484,9_23436,9,1,"the author orginaizes the artical by opening the introduction with attention grabbing sentences and including the first heading in the introduction. After that he keeps everything organized by keeping the facts under the right headings such as 'Little Bits, BUt a Big Deal.'"
255,9_23207,9,1,"The author starts off with an introduction from the point of view then the author gives a little information about how there has been some crashes between a American and Russian traveling at 20,000 miles/hour! Also on how if the tools are dropped that they can be very harmous. They even use sand being shot from a cement wall."
669,9_23621,9,1,The author tells the readers that sometimes the human race are polloting the space with garbage and other junk.
1476,9_24428,9,1,He separates them into sections so the reader can find and understand the imformation that is in each section.
1090,9_24042,9,1,The author organizes this article by dividing it into sections and explaining what the title means.
1645,9_24597,9,1,Makes the introduction exciting to get you interested in hearing it. Then explains what the problem is. After that he explains where most of this comes from. Then he finally explains what you really want to hear why its a problem.
1214,9_24166,9,1,The author first starts out by explaining how space junk got there and the growing knowledge we have of space and its history. Then he explains how and why satellites are colliding with eachother. In every paragraph there is a different explanation of the effects of space junk and debris.
1145,9_24097,9,1,"The author orginizes the article by putting things together. For example, 'Crash Course' has information about satellies and other things that crash into other things. They put like information together so its easier to go through and find things."
1068,9_24020,9,1,The author organizes this article in different sections so the reader can know what the section is about.
1909,9_24861,9,1,it first starts talking about the atmosphere and satellites and then it talks about space junk then it concludes with a solution.
1524,9_24476,9,1,"The author starts with the larger objects that float around in space, and end with the smaller ones that are just as dangerous."
341,9_23293,9,1,The author breaks it down in sections. Each section talks about diffrent parts of the topic.
1616,9_24568,9,1,He starts off by stating the problem.  Then explaing the problem.  How the problem is caused.  And last he tells you how it is dangerous.
247,9_23199,9,1,"That objects in space can cause harmful reactions to our planet so we must reduce our activity in space. Why, risk something that can hurt the entire planet? Over the past 52 years, a variety of spacecraft, including space capsules, telescopes, and satellites, have been sent beyond Earth's atmosphere. They explore the vast reaches of our solar system, monitor atmospheric conditions, and make global wireless possible. Has had also major out comes that possibly could harm our planet in the long run."
1706,9_24658,9,1,The author organizes the article by breaking up the information into seperate headings and paragraphs.  This helps myself and other readers to understand the information better without getting bored.
1358,9_24310,9,1,The author does not mix around his information. In one paragraph he is telling you about things up in space. In another paragraph he may be saying something like how satelittes are controled so there are no crashes.
952,9_23904,9,1,The author organize the article by the main reasons and then the conclusion statements abiut it .I know this because when the first paragraph starts with what is space which kind of briefly talks bout space junk and then it talks about how more microdebris is made.
1016,9_23968,9,1,"He creates sections of information about different topics, he starts by telling the viewer about early launches of sattelites and telescopes and other things into space and works his way down to when they collide together and ends with the importance / danger of little pieces of material in space."
4,9_22956,9,1,She organizes the article by useing different headings when she talking about different things.
2218,9_25170,9,2,"The author organizes the article by using different headings to inform the reader in the best way possible.  For example, the author starts with an interesting opening to grab the readers attention.  The author then starts witht he heading 'What Is Space Junk' and informs the reader with information about what space junk is.  The author does this with the other two headings as well, to make it easier for the reader to understand his points."
1803,9_24755,9,2,"The author organizes the article by grabbing the authors attention with a good introduction. They also separate their article into certain sections so they can talk about the different subjects such as 'Crash Course' and 'Little Bits, But A Big Deal'."
1213,9_24165,9,2,The author organizes this article by having headings.  The heading 'What Is Space Junk' lets you know this passage will be about space junk and what it is.  Each heading helps the reader know exactly what they will be reading about. This is a good way of keeping an article organized.
1116,9_24068,9,2,He oragnizes the article by catching the reader's attetion before explaining the serious issues of space junk. He then explains what space junk is so we understand what he is talking about later on the article better. After he explains what space junk is he talks about the history of us invading space and how stuff gets left behind. Then he explains how space junk is a serious matter to earth and the people heading to space.
1342,9_24294,9,2,"The author first introduces the idea of space junk and the government's concern with it. He then writes of how the 'junk' gets into the atmosphere and who has caused this issue. He tells of the variety as well. Next, he points out the danger of dead satellite collisions ,and again specifies some of the reasons that such debri occur in space. He goes on to make sure that all realize that this is dangerous to themselves so that they do not blatantly disregard the article. He emphasizes the danger of small particles at high speeds to those on earth and those in space. He also writes of the increase in space junk that is occurring due to commercial space travel. He also reveals the hope that corporations and nations have to come up with viable solutions to space pollution. This organization is done to make sure to hold the interest of the reader until the end so that they will finish reading the article to educate themselves on the issue of space junk and how it pertains to them."
2066,9_25018,9,2,"The author organizes this article into sections. You start with the introduction, then there is 'What Is Space Junk?','Crash Course', and 'Little Bits, But a Big Deal.' This makes it easier to sort the information, and to find a certain type of imformation faster and with greater ease."
1182,9_24134,9,2,"The author organizes the artical into one over all topic which is the introduction, and three sub topics.  I agree that 'space junk' could become a big problem.  I feel this way because the qoute, 'If you find that hard to believe, compare grains of sand blown by a gentle breeze to those shot from a sandblaster to strip paint from a concrete wall.'  That qoute shows that even small subtances can cause a lot of harm if it has enough force, and something falling back to earth from space would have a ton of force."
1667,9_24619,9,2,"He breaks it down into different topics. The first main section,titled 'What is Space Junk?', is about the cluttered solar system because of satellite debris. 'Crash Course' is about satellites crashing into each other and the debris that it can cause. 'Little Bits, But a Big Deal' is about how tiny bits of debris may seem harmless but they can still do damage."
164,9_23116,9,2,The author organizes the article by having a introduction as being a attention getter. The the author broke the article down into sections. For example in the heading 'Crash Course' it talks about the history of satellites that have collided in the past.
2222,9_25174,9,2,It is in sections and it is alot easier to read when its in this form of way. The author also give a great amout of detail in this article especially in the 'what is Space Junk'. It tells you what it is when it is mad and where it even came from.
1740,9_24692,9,2,"The article is organized by first giving a history about space exploration an example being when the Soviet Union launched the first artificial satellite and how the United States followed along behind them. Next you are told about how things in an uncontrolled orbit collide with each other, functioning satellites, and even space ships. In the last section 'Little Bits, But a Big Deal' you are informed that even though the space debris is small is can be dangerous. For example, even an object small than a baseball traveling at high speeds can cause large amounts of damage to satellites and space crafts. The overall organization of this starts off to tell you a history, give you examples, and detail problems that 'space junk' can cause."
