,ItemId,PromptId,Score1,AnswerText
1390,8_21343,8,1,"That Mr.Leonard is a good and talented athlete, but a very poor reader. Paul knows the feeling of not knowing how to read. Finding out about Mr. Leonard pushes Paul to read and work hard."
1964,8_21917,8,1,Paul just thought Mr. Leonard was a hall monitor. But when Paul found out about what Mr. Leonard used to be and how Mr. Leonard couldn't read just like Paul and that made Paul feel happy that Mr. Leonard helped him excel at something and let him know it's okay to not be able to read but keep working hard so you can stay in college.
2204,8_22157,8,1,"At the beginning of the story Mr. Leonard is just a hall monitor at the school Paul goes to.  As time goes on the two get to know each other and Mr. Leonard teaches Paul with doing hurdles. One day the Track coach comes up to Paul, they talk and then the the track coach gives Paul a URL with Mr. Leonard's name on it. So Paul researches it and finds that Mr. Leonard used to be a great hurdler in track.  Later Paul asks Mr. Leonard, 'why he had quit?' Mr. Leonard told his his reasonings. Come to find out that Paul and Mr. Leonard sruggle in the same thing,  reading. Mr. Leonard sees that Paul is seeking remediation that was not advailible for him when he was in school"
1000,8_20953,8,1,"It encourages him to do his best, therefor he goes to the track meets and is going to compete."
354,8_20307,8,1,Paul did not know that Mr. Leonard did not finish college. Paul was shocked and wanted to know what had happened.
1401,8_21354,8,1,Mr. Leonard's background information explained that he was a hall monitor whom everyone obeyed and never thought about anything else. This kind of reputation encouraged Paul to simply and blankly do as Mr. Leonard told him. It even encouraged Paul to obey Mr. Leonard on something as strange as being told to run hurdles on the track field.
1128,8_21081,8,1,It helps him feel better knowing that he wasn't the only one with the same kind of reading problem.
1920,8_21873,8,1,The effect the background information has on Paul is that he feels more connected with Mr. Leonard.
601,8_20554,8,1,The background on Mr. Leonard inspired Paul to succeed in track because of the expectations he had on him; Paul didn't want to let him behind because all the motivation he had encouraged him with and the reputation behind Mr. Leonard.
1817,8_21770,8,1,"The Narrator is shocked about what he finds and wonders why Mr. Leonard didn't tell him about his great achievement. The hole reason why Mr. Leonard wanted the Narrator to look at his background information was so that he could see that not only talent can get you through life. He wanted the Narrator to see that you also need an education. for example, he says 'I was a good athelete, but not a good student.'"
781,8_20734,8,1,The information he finds about Mr. Leonard effects him alot because he relizes how much they are alike to eachother. They both have reading disabilities and he is trying to help him to get over that and not to affect him. Mr. Leonard gets him on the track and trains him because that is what he used to do and he wants to pass it on.
527,8_20480,8,1,He cant read and that is Mr. Leoard have in common with Paul and that is a promblem... For him
1849,8_21802,8,1,"When Paul discovers that Mr. Leonard had the same problems he does, he decides in paragraph 45 that he is going to help Mr. Leonard.  He says to himself, 'This man had given his time to help me excel at something.'  He wants to return the favor, and so he takes Mr. Leonard to the learning center so as to improve his reading skills."
2315,8_22268,8,1,The background information has inspired Paul to learn how to read and do his best in school.
1407,8_21360,8,1,Paul was disapointed with Mr. Leonard. Paul showed this by saying 'Why didnt you tell me about this?' After Paul finds this out it incourages him more to jump hurdles and have him as a coach and train him. Paul wants to do better then Mr. Leonard.
668,8_20621,8,1,"When Paul learns about Mr. Leonard's past, he starts to feel as if he will also be able to go on and have some great achievements in his life. He never thought that he would be able to go to college, but the story of Mr. Leonard shows him that anything is possible if you try your best at everything you do."
1570,8_21523,8,1,"Paul is just like Mr. Leonard, he is good at track but he can't read. I think that it gives him motivation to work hard to learn how to read so he can succeed and keep doing track."
2226,8_22179,8,1,"After Paul discovers background information on Mr. Leonard, Paul begins to understand his coach more. Paul realizes the motives behind why Mr. Leonard chose him to train over other students in the school. Paul then realizes that he isn't training for just himself; he's training for Mr. Leonard."
273,8_20226,8,1,"Mr. Leonard's story is one that matches Paul's struggles with reading. This information affected Paul in a way that shows even the someone with a reading problem can be anything they want to be, even a track star. He is glad to know that someone else has had the struggles he has, and can relate to his battles with homework and reading."
1073,8_21026,8,1,This effect Paul by making him inspired that the coach would take time out for him and lend him some advice.
1449,8_21402,8,1,ITS SURPRISES HIM A LOT. WHEN HE IS ASKING MR. LEONARD WHY WAS HE HIDING THAT FROM HIM
1085,8_21038,8,1,"After learning about Mr. Leonard's past, Paul seems to be able to identify more with him. He seems to feel closer to Mr. Leonard and wants to help him too. He also realizes why Mr. Leonard did what he did to help Paul."
2166,8_22119,8,1,"Paul feels he has somethings in common with Mr. Leonard. When Paul told Mr. Leonard about the website, Mr. Leonard tells paul that he was a good runner but that he didn't know how to read. the emotions in Mr. Leonard were all too familiar with Paul. He knew the embarrassment of not knowing how to read."
67,8_20020,8,1,"The information the coach provides Paul with enlightens and motivates him to make a better future for himself, and to make Mr. Leonard proud. Even though he is a weak reader, Paul finds that he is good at hurdles, something he and Mr. Leonard have in common. After Mr. Leonard shares his story, Paul is motivated to become a better reader, as well as to help Mr. Leonard to do so as well."
1092,8_21045,8,1,"After Mr. Lenonard told his story to Paul, Paul realized that acdemic learning is more important than sports. He has to participate in his school work. Because no matter how good Mr. Lenorad was, his college still lost his scholarship and flunkes out. It is important to learn in schools."
1676,8_21629,8,1,Paul reading the article made him want to help out Mr. Leonard because he knows how it feels to not know how to read. Reading the article made Paul realize that he can overcome anything if he tries hard.
1638,8_21591,8,1,When Paul read that about Grabowski it inspired him to do better. It also made him realize why Leonard had helped him and wanted him to get better at something he was not so great at to begin with.
1101,8_21054,8,1,"Background has an effect on Paul including encouragement and confidence.  Paul tells of how he met Mr. Leonard and how he became close to him.  Later, Paul tells about on the track and because Paul already knows Mr. Leonard, he has confidence in his abilities already.  After the first time around the track, Paul feels discouraged but Mr. Leonard, already being his friend helps to encourage Paul."
2313,8_22266,8,1,"It made Paul feel like he wasn't alone or by himself after all. In paragraph 45, Paul describes how it effects him, he says, 'Mr.Leonard's words were all too familiar to me. I knew them well--feelings of embarrassment when I was called upon to read aloud or when I didn't know an answer everyone else knew.' He felt bonded with Mr.Leonard."
720,8_20673,8,1,The emotions in Mr. Leonard's words were all too familiar to Paul. The feelings of embarrassment when Paul was called upon to read aloud or when  he didn't know an answer everyone else knew.
745,8_20698,8,1,"Before Paul knew of Mr. Leonards disability he had just thought of him as some one who didnt know what they were talking about. That Mr. Leonard didnt really understand who Paul was and didnt understnd Pauls' disabilities.            After reading the passage Paul realized that Mr. Leonard had full empathy for him and uunderstood Paul to the fullest. Mr. Leonard then had a bigger empact on Paul because now Paul sees what he can become,and what he has to do to become whatver it is that he wants."
1797,8_21750,8,1,"The backround information makes Mr. leonard and Paul become even closer because both couldn't read. Paul understands what Mr. Leonard went through, and he is willing to help him."
138,8_20091,8,1,"When Paul finds out about Mr. Leonards past he is very thankful for the help on the track. He now knows that even though he cannot read as welll as some others, he is still very fast and can be one of the best thanks to Mr. Leonard's help."
1193,8_21146,8,1,"Paul is a student that has trouble reading and he takes part in a remedial reading program that allows him to get help on reading a couple of times a week.  he would leave english early to go to this program and every time Mr. Leonard saw him he would ask were he was going and check his hall pass so that he could make sure that he was going to the right place.     When Mr. Leonard asked Paul to stay after school one day and meet him in the gym Paul said ok becuase he would take any route that didnt lead to doing homework.  Once Paul got to the Gym he was asked by Mr. Leonard whether he enjoyed basketball and he nodded his head not so he took him outside to the track and had him jump over some hurdles.  When he was finished he said that was aweful but Mr. Leonard said that it was good and he would get better as he practiced so he told Paul to show up tommorow with running shows and a pair of shorts.     I began to wonder why Mr. Leonard was helping him like this and once he met the high school track coach and he told him to look Mr. Leonard up he found out that he was a very accomplished track runner back in college and he fluncked out of college becuase the scouts did not care about grades and so he had to do harder work and couldnt do it even with the tutors help.       Paul began to realize that Mr. Leonard and himself are alot alike and he wanted to help a child reach his potential athletically, since Paul and already sawt help in his learning troubles."
184,8_20137,8,1,"The information about Mr. Leonard effects Paul greatly. Paul now has to goals to strive for, hurdles and reading. Mr Leonard's personal feats will push Paul harder and further to reach his goals."
8,8_19961,8,1,He relates to Mr. Leonard. So feels bad for him.
576,8_20529,8,1,"It made him think about his reading problem, and that he needs to keep it up and he'll get better, which motivated him to help Mr. Leonard to learn to read."
375,8_20328,8,1,The narrator in the story is being discourged and wanted to give up but Mr. leonard wouldnt let him. the teacher tells the boy about his self and obsticles he had to go through in his life and it helped the boy know that he wasnt alone.
1997,8_21950,8,1,Paul relized that him and Mr. Leonard have a lot in commin. Paul probably feels like hwe is not alone. He probably seem Mr. leornard as a role model for him.
1939,8_21892,8,1,"The effect that the background information Paul got from Mr. Leonard shocked him. It shocked him because Paul would have thought that because Mr. loenard was a exellent track runner, he would have went and graduated from college."
1723,8_21676,8,1,I feel Paul was suprised that Mr. Leonard was such a good athlete and didn't tell Paul about it. By Paul saying 'Why didn't you tell me about this?' Paul is showing that he might be mad that Mr. Leonard did not tell him.
1826,8_21779,8,1,"Paul realizes that Mr. Leonard and himself are alot alike. Paul said that the emotions in Mr. Leonard's words were all too familiar to him. The feeling of Paul's embarrassment when he was called upon to read aloud or when he didn't know and answer everyone else knew, was just like what Mr. Leonard had felt."
311,8_20264,8,1,Paul was suprized. In the story he asked him why he didnt tell him about his track past.
756,8_20709,8,1,"The background information on Mr. Leonard effects Paul by helping Paul recognize that Mr. Leonard never learned well and he needed Learning Centers. Mr. Leonard was a good athlete but he was never an exceptional learner, through this, Paul gained the need to help Mr. Leonard learn."
936,8_20889,8,1,"Paul feels sorry for Mr. Leonard, because he understands and can relate to how he feels. Mr. Leonard's past of 'feelings of embarrassment,' were Paul's present life."
1056,8_21009,8,1,"The revelation that Mr. Leonard also struggled with schoolwork provided a way to establish a deeper connection to Paul.  When the narrarator states, 'The emotions in Mr. Leonard's words were all too familiar to me.  I knew them well...,' he is revealing how he can empathize with Mr. Leonard."
433,8_20386,8,1,"As the reader gets background information about Mr. Leonard, Paul is being effected by realizing that he is not alone in this world, and that he can make a diffence in his own life because he has the chance to become someone."
497,8_20450,8,1,The information has an effect on Paul because he learns that reading and education are very important in life. In the passage Mr. Leonard says that college work is a lot harder than high school work. Also he tells how he flunked out because scouts told him his highschool grades didnt matter.
1336,8_21289,8,1,Paul find out that Mr.Leonard was a very good track runner and it made him excited and asked him what happen after that. Mr.Leonard then tells him he was not a good student and paul could relate to it. Paul then realized what he can do for him.
260,8_20213,8,1,Mr. Leonard's background informatioon gave Paul incouragement to do better and push harder. It also helped Paul to realize that you have to work in school to make the grades that you want. Paul could relate to excatly how Mr Leonard felt. When Paul heard Mr Leonard tell his story he heard the emotion in his voice that was very familiar to him.
947,8_20900,8,1,"The effect that the reader , Paul gets when he finds out background information about Mr. Leonard, is that he is suprised that Mr. Leonard never mentioned anything about. The authors shows that he is suprised because the passage say that paul askes him why didn't he ever tell him anything about it."
476,8_20429,8,1,The effect that the backround information has on Paul is that in life education is just as important as being a track runner or professional athlete. And even though Paul had troubles in life he went and got help for reading just like Mr. Leonard needed in his high school years.
1585,8_21538,8,1,"I believe that Paul was encouraged to see that Mr. Leonard was once a track star, and that anyone can really reach their goals if they try hard enough. Mr. Leonard showed Paul that pushing yourself may get you to where you want to go, and in clearing the hurdles and running faster and faster each time, Paul made that push happen."
830,8_20783,8,1,When Paul does a background check on Mr. Leonard he realizes that Mr. Leonard was the same way he was back in school. He wants to make something of himself instead of being a hall monitor in a middle school someday.
1673,8_21626,8,1,"The information Mr. Leonard gives Paul encourages him.  After Paul learns he 'was a good athlete...but not a good student' Paul can see how he is getting an opportunity to do what Mr. Leonard could not.  Because of his remedial reading program, Paul is getting the chance to be a good athlete and a good student."
2278,8_22231,8,1,Paul was so shocked to find out Mr. Leonard was a track star.
628,8_20581,8,1,"When Paul get's the back ground informtion about Mr. Leonaredhe feels better because he know's now that not only does he stuggle but Mr. Leonared did as well.     This help's Paul look past the reason's he has to go to the learning center, and let's him focus on the thing's that he want's to do in sport's and now Paul can focus on being a better player all around in every sport he is in or try's."
75,8_20028,8,1,"Paul finds out background information about Mr. Leonard when the high school track coach gave him a URL for a track and field website. This encouraged paul, because he could relate to Mr. Leonard. He also realized that he was dedicating his time to help Paul excel at something."
615,8_20568,8,1,"Paul is surprised on what he has learned about Mr. Lenards back ground, and he ask him what happend to him."
1899,8_21852,8,1,"The information of Mr. Leonard is unable to read show that even though he went to college and everything, if you arent well in school u cant make it anywhere. When Paul find out that Mr. Leonard can't read he tries to help him."
951,8_20904,8,1,The background information inspires paul to do better because when Mr. Leonard tell paul about his situation paul symisizes when him because he is in the same position.
1338,8_21291,8,1,"the effect about the background information that has on Paul was shocking because he didnt know he was a track and field champion. He realized he wants to be more like him. when Paul ask him about his background. Mr. Leonard told him that he did but that he didnt do so good in school. After Mr. Leonard told him, it made Paul realized that it he was just like him when he was Pauls age."
865,8_20818,8,1,"Paul finds the background information very interresting to him. Paul seems to feel for Mr. Leonard. Paul works hard to and, gets help after school also, going to the learning center for help.      Mr. Leonard tells him how diffrent it was for him back when he was here Pauls age. They didnt have a learning center for him. Mr. Leonard had to go to his friends for help.     This showed Paul that he can do it if Mr. Leonard did. He will just have to work hard at school work and track."
835,8_20788,8,1,"Paul was surprised, and kind of angry that Mr. Leonard didnt tell him sooner."
401,8_20354,8,1,I think paul was surprised by the background information on Mr. Leonard. Yet I think he was more incouraged.
1361,8_21314,8,1,"The background information on Mr. Leonard about him being a good athlete was shocking to Paul. As Mr. Leonard went on about his college life, Paul finds out that Mr. Leonard is remedial to reading also. They have so much in common because they both got put last in every thing and no one wanted them because of there remediation."
268,8_20221,8,1,When Paul learns the background information on Mr. Leonard I think he felt like he had something in common with him. Both characters have learning disabilities and now both run track. I think Paul definitley felt like he had someone to look up to.
255,8_20208,8,1,Paul is confused and probably a little disappointed that Mr. Leonard didn't tell him about his college days. Paul also understands when Mr. Leonard tells him about his flunking out. He says how the emotions in Mr. Leonard's words were all too familiar to him.
1544,8_21497,8,1,it makes him want to do better and wonders why mr. leonard didnt tell him about his college years. when he finds out he wants to help him in any way possible.
2014,8_21967,8,1,It makes Paul feel like he is not the only one who has a reading disorder.
250,8_20203,8,1,It effected paul in a positive way. It gave Paul a better understanding on why Mr. Leonard was helping him.
1126,8_21079,8,1,In this story when Paul gets the background information on Mr. Leonard it opens up a bunch of different windows to him. Paul starts thinking about why he didn't run anymore. paul confronted Mr. Leonard about it and discovered Mr. Leonard was in the same shoes as Paul was. Paul then realizes why Mr. Leonard was trying to help him.
397,8_20350,8,1,He felt empathetic to the feelings Mr.Leonard expressed.In doing so he acknowledged the familiarity he felt towards the same feelings.Paul in the end feels motivated to give something nack to Mr.Leonard for being there for him;understanding.
1320,8_21273,8,1,"The information makes paul relize that Mr. Leonard is like him in many ways, and that he must try hard to do his best."
2362,8_22315,8,1,"I think it gave Paul confidence because Mr.Leonard was not a good student like him, but whent on to do amazing things in colage and setting many records, I also motiveted Paul to keep up his studies and use trake and a outlit from stress and school and to be able to fit in more."
2011,8_21964,8,1,"I feel like the information that Paul has found on My Leonard shows that he can do whatever he puts his mind to. I also believe that it will push him to do better in the Learning Center while he is down there and will help him strive for more success in the classroom. Now seeing what can happen if he doesn't take his school work serious, he will attempt to become a much better student."
573,8_20526,8,1,"Paul was pretty shocked when he learns more about Mr. Leonard. He is also very suspicious because Mr. Leonard never shared this with him. Knowing this helped motivate Paul in track, and learning to read."
1990,8_21943,8,1,"The effect the background information about Mr. Leonard has on Paul is that Mr. Leonard was not a good student and either was Paul, Mr. Leonard offered to train Paul in hurdling and when Paul found out the information about Mr. Leonard it made him want to help Mr. Leonard."
286,8_20239,8,1,he is happy but also sad the Mr. Leonard had to go through the same thing. Happy because he's not the only one that has to go through it. Sad because he knows what its like. When Mr. leonard tells him why he had to quit he's sympathtic because he goes through the same thing. He can now have someone that knows what it feels like to be called on and told to read and not know how.
1195,8_21148,8,1,"The effect that the background information has on Paul makes him see Mr. Leonard as an inspiration. The information allows Paul to personally see himself in Mr. Leonard and he compares himself to him. For instance, when he reads the information from the website about Mr. Leonard, he is astonished by his accomplishments. Once Mr. Leonard tells Paul about his past, Paul is inspired by his words. Once the information has sunk in to Paul's mind, he uses Mr. Leonard's story to motivate himselft to be better than Mr. Leonard has turned out to be."
2386,8_22339,8,1,"Towards the ends of the story Paul discovers that Mr. Leonard was a very good track star and that he even broke records. When Mr. Leonard later revealed his story about how he always got by in life, this sparked a light in Paul's head. He then relized that he to was turning out to be just like Mr. Leonard the only difference is the Paul was making steps to fix the problem. At the end of the passage Paul makes Mr. Leonard follow him as he takes him on a journey to reading."
535,8_20488,8,1,They make Paul feel sympathetic for Mr. Leonard because it says in the text that 'the emotions in Mr. Leonard's words were all to familiar.'  Paul knows what it's like to feel that way because he doesn't know how to read so he feels embarrassed.
2308,8_22261,8,1,"During the story, the reader gets background information about Mr. Leonard. That effects the background information on Paul because, Paul now knows that Mr. Leonard went through the same phrase as him."
2092,8_22045,8,1,"Paul feels that he can relate to Mr. Leonard, because they both share the same problem. This is evident when Paul says 'the emotions in Mr. Leonard's voice were all too familiar to me', after Mr. Leonard explains his troubles with reading."
1624,8_21577,8,1,Learning about Mr. Leonard's information effected Paul by showing him he is not alone.
862,8_20815,8,1,"Over the course of Paul's encounters with Mr. Leonard, various pieces of information are picked up about the former runner. Its is first revealed that he is has empathy for those struggling in thier lives when he offers to help Paul jump the hurdle in paragraphs 14-23, 'Know what that...Right', I panted'.     The greatest revealation, however, is made when Paul obtains information on Mr. Leonard from his coach in paragraphs 32-33, ' 'Visit this site...with the team'. This makes Paul aware of the strengths and weaknesses that other people have, and how to symphathize with whatever difficulties they experience in their weaknesses."
2286,8_22239,8,1,"The effect of the background information on Paul, would be that Mr. Leonard used to be in the same postion as Paul is in. He knows what hes going through."
2391,8_22344,8,1,"When Paul finds out about Mr. Leonard's past, his attitude changes towards Mr. Leonard. Paul begins to trust Mr. Leonard more, and is more willing to listen to his coaching advice. It also makes Paul feel less alone, to know that he isn't the only person to have reading problems. Mr. Leonard's story encourages Paul to do the best he can in school, and to not give up on his dreams."
278,8_20231,8,1,"The backround information that Paul gets makes him want to try even more it inspiras him to want to go to school and get good grades, succeed, be confedent and learn how to read."
740,8_20693,8,1,Paul learned beckground information about Mr. Leonard that was revelant to his own life. Paul learned that Mr. Leonard was a great hurdler but was awful at reading. Paul also learned that Mr. Leonard failed out of college for not being able to read. Paul knows that he is not very good at reading and being in this remedial program will help him learn to read better and maybe one day he will go to college for hurdles but not fail out.
1069,8_21022,8,1,I think that it helps him alot because he now knows that the coach was ding what he knew trying to help the kid on something that he could not accomplish himself.
2083,8_22036,8,1,It lets Paul know that he isn't the only one who has problems reading. Mr Leonard said that he wasn't a good student and that is why he lost his scholarship and flunked out. Paul said that he knew the feelings of embarrassment when he was called up on and didn't know the answer or told to read aloud.
1984,8_21937,8,1,"The background information on Mr. Leonard has on Paul is, Paul is going though the same situation as Mr. Leonard thats why he relates to him to much."
170,8_20123,8,1,"He relixes that he was a great at the hurdels. Soon Paul relizes that Mr. Leonard was a Track and Feild star back in collage and continues to let him coach to get ready to try out for the team. As Paul confronts Mr Leonard about his past, at first he seems sadened by it. 'I was a good athlete,' 'but not a good student. We had no learning centers in our school. I relied onfriends to help me get by, but even then the work was always too hard.'     'But you went to collage,' Paul said     'Things were different back then,' Mr. Leonard replied. 'The collage scouts told me that my grades didn't matter, that I'd have tutors to help me, but college work ia a whole lot harder than high school work. I lost my scholarship and flunked out. No other school wanted a runner who couldn't read.'     'C'mon, Mr. Leonard,' Paul said, walking back toward school. 'It's time to start your training.'"
471,8_20424,8,1,"For Paul, finding out about Mr. Leonard's backround information allowed him to connect to the former track star. In paragraph 45, Paul says, 'the emotions in Mr. Leonard's words were all too familiar to me. Paul goes on to explain that he understands the feelings of embarrassment Mr. Leonard felt because he had felt them himself."
409,8_20362,8,1,Mr. Leonard's background make the narrator's belief about him. And that background made them to getting more freindship and understanding each other.
680,8_20633,8,1,Mr.Leonard's background information has alot of impact on Paul mainly because Paul is facing the same problem. Mr. Leonard explains to him that he can be a good athlete but school is important to. Through the teachers past Paul has started to open his eyes.
1436,8_21389,8,1,"Paul understand how Mr. Leonard feels because of Paul own experiences he is going through in his life. Paul experiences some of the feeling with Mr, Leonard because when he was in class with the others students he would have feel bad when the teacher calls on him, but he didn't know the answer to the question."
2125,8_22078,8,1,The effect it has on Paul is he gets confused and then encouraged because he can train Mr. Leonard.
541,8_20494,8,1,"The background information Paul finds on Mr. Leonard, has a effect on him beacuse he also can not read. Mr. Leonard is a great guy and to find out he has the same problem as him just makes it a little easier to understand where hes coming from.Like he flunked out of college but he was so good in sports, it kinda shows Paul that he can do anything as longs as you have a good education."
487,8_20440,8,1,"When Paul learns of Mr. Leonard's background information, he feels he shares the same struggle of reading with Mr. Leonard.  Both Paul and Mr. Leonard have a difficult time reading.  However, Paul seeks help by going to the Learning Center, whereas Mr. Leonard relied on his friends and tutors."
1366,8_21319,8,1,"The background information on Mr. Leonard shows Paul that even those who struggle have the gifts to be great at things. Before the background information is given, Paul failed to see the connection that he had with Mr. Leonard. After Paul learns more about Mr. Leonard's past, he realizes the similarities between their situations and can connect the reasons Mr. Leonard is helping him."
1179,8_21132,8,1,"The background information on Mr. Leonard that Paul gets is only a way to motivate him more. He realizes he can be a good athlete even though the has trouble reading, because he has a good relationship with someone who went through the same thing."
1222,8_21175,8,1,Mr. Leonards background information really makes Paul want to join track. Bcause this whole time he was putting his self down and not realizing that it only takes a little talent to become a star Mr. Leonard tells him that he didn't do to well in school and that was something that Paul had incommon with Mr. Leonard and when a teacher or coach can relate to a student or a team member that can bring out the best in a person and make them want to reach there goal faster which is what Paul ends up doing in the story.
1812,8_21765,8,1,"He is confused as to why, as a freshman in a college, a nationalist champion is a hall monitor at a high school. He could have gone on to bigger and beter things. He is also wondering why he would even bother with a kid who can't read and one day asked him to train with him. He is also probably wondering why he didnt tell him about his past, but as Mr. Leonard tells him about his past, he understands why he is doing this for him and why he cares so much."
904,8_20857,8,1,"The narrator is, in a way, just like Mr. Leonard. He will want to get better at reading and stay in school so he can go on with track through college."
771,8_20724,8,1,"When Paul found out that Mr.Leonard was a good track star and that he didn't go to college because he couldn't read, it reminded Paul of his self."
864,8_20817,8,1,Paul realizes that Mr. Leonard was just like him and he acomplished something great. It inspires him by showing him that you can accomplish many things even if you aren't great at others.
1263,8_21216,8,1,Because pauls coach child life is simmilar to his as in a good runner but a bad reader....
2219,8_22172,8,1,Paul believe that Mr.Leonard went threw the same stuff as hes going threw now so Paul thinks that he can be sucsessful too.
2050,8_22003,8,1,"Paul has feelings of understanding. He has gone through the same things the Mr. Leonard has gone through. It is sensed that there is an eagerness in Paul. He has an eagerness to learn from Mr. Leonard, both athletically and in how to handle situations that present themselves in life. Paul also shows a willingness to teach. Even though he himself cannot read, he still is trying to urge Mr. Leonard to learn to read with him."
1304,8_21257,8,1,"The background information Paul recieves about Mr. Leonard actually encourages him to strive to excel in his track and field. In fact, it boosts his confidence. The reader knows that Mr. Leonard's story has touched Paul when he realizes, inside of his head, that his mentor was just like him when he was younger. Then, Paul decides to encourage Mr. Leonard."
1949,8_21902,8,1,"This background information surprised Paul. He thought that Mr.Leonard was just a hall monitor that kept students moving along to class. When he found out about Mr.Leonard's past, he felt sort of a connection with him. In paragraph 45, Paul said that he knew how Mr.Leonard felt because he was going through the same thing."
1059,8_21012,8,1,Paul can relate to Mr. Leonard about al the trouble he had back in high school because he is goiung through all of that know.  Paul wants to be as good of a runner as Mr. Leonard.
1603,8_21556,8,1,"It inspires him to try harder . Paul now knows that Mr. Leonard had the same problems he has. It showed Paul that even though it'll take work, he can learn to read and overcome that obstical in life."
2294,8_22247,8,1,"At first Paul seemed to be disappointed because Mr. Leonard hid it from him, but he was thinking in his mind that he knew where he was coming from. The embarrassment, and the teasing from other students. He realized that Mr. Leonard helped him excel in something, and so the least he could do was give him something in return."
1761,8_21714,8,1,"After Paul learns background information about Mr. Leonard, he realizes that they both have more in common than Paul thought. Paul knows the emotions Mr. Leonard went through, like 'feelings of emarrassment when I was called upon to read aloud or when I didn't know an answer everyone else knew' (lines 46-48). Because of the fact that Paul knows what Mr. Leonard has gone through, Paul now realizes that Mr. Leonard has given up his time to help Paul, and Paul knows now that he can help Mr. Leonard as well."
128,8_20081,8,1,"At first, Paul only thinks of Mr. Leonard as a hall monitor who checks his pass twice a week. Then, Mr. Leonard helps him seek an extracurricular activity, he is interested in and Paul doesn't quite understand why he is helping. After talking to the track coach, looks up Mr. Leonard on the internet, and talks to him about his past experience with track and learning, he then understands what he is trying to do for him. Mr. Leonard was in the same position as Paul and understand how he feels when it comes to school. So, he tries to find something that Paul will succeed in to help him build his confidence. After, Mr. Leonars helps him, Paul feels as if he should give back and help Mr. Leonard in return."
1965,8_21918,8,1,It teaches Paul an important lesson that working hard in school is imortant. It tells him that if you are not properly educated then you will be held back from doing what you want to do in the future. When the coach tells the kid he flunked out of college this tells Paul the importance of knowledge.
1756,8_21709,8,1,"When the reader gets the background information about Mr. Leonard, he understands that Mr. Leonard was in the same situation as him. Mr. Leonard was a good runner, and he couldn't read very well just like the reader. But the reader was getting help and Mr. Leonard didn't want the reader to end up like he did, flunking off because he couldn't read. It would be a waste of potential."
1616,8_21569,8,1,Mr. Leonard feels bad for being this big track star back in school and Paul wants to make him proud.
1713,8_21666,8,1,"The background information on Mr. Leonard has a huge impact on Paul. Paul found out that Mr. Leonard also had trouble reading. This made Paul more comfortable because someone understands him. This is supported in paragraph fourty five where it states, 'The emotions in Mr. Leonard's words were all too familiar to me. I knew them well--feelings of embarrassment when I was called upon to read aloud or when I didn't know an answer everyone else knew.'"
1707,8_21660,8,1,"He wants to be different, He wants to make Mr. Leonard happy by working hard on his grades and being a good athlete at the same time. I think he was mostly inspired and also could relate to him as being embarrassed about something."
1180,8_21133,8,1,"The backgroung knowledge that the narrator has for Mr. Leonard, makes the narrator respect Mr. Leonard more. He knows Mr. Leonard is an accomplished athlete that knows what he is talking about, therefore he respects and follows his advice."
335,8_20288,8,1,The backround information about Mr.Leanord effected paul by giving ahim an inspiration. He showed that even though your not a good student in school for any reason you can still suceed in life. Everyone has a talent and nomatter what you can reach your goal.
288,8_20241,8,1,When pual finds out about Mr. Loenard he is kind of inspired and seems like he wants to live out Mr. Loenards dream for him because he never really got the chance to. so  he finds out and tells him to come with him and train .
1792,8_21745,8,1,"The backround information about Mr. Leonard is essential in this story.  The effect Paul has on Mr. Leonard's backround is Mr. Leonard was a track star and that is what Paul wants to be.  With Mr. Leonard as an example, Paul realized he needed to get good grades to be successful in college."
206,8_20159,8,1,The information Paul gets inspires him to keep up the good work. Paul also knows that he needs to keep up his tutoring in order to stay on the team.
767,8_20720,8,1,He discovers that Mr.leonard is is just like he is. He relizes that not beening able to read is not a bad thing.
1108,8_21061,8,2,"the reader gets background on Mr. Leonard from a track website that the Coach gave him to look up. Paul didn understand why he quiet. but he also didn know that Leonard didn no how to read. Leonard had friends in high school that would help him get thru all his classes. but college was alot harder and Leonard could not keep up with the school work , so he flunked out. So paul decided to help Leonard to learn how to read, like Loenard helped paul to overcome an obstical."
2044,8_21997,8,2,"When Mr. Leonard told Paul that he was a poor reader and he was embarresed about it, Paul realized that he had felt the same way and that he had a lot in common with Mr. Leonard and so he decided to help Mr. Leonard on reading."
24,8_19977,8,2,"The information Paul finds about Mr. Leonard on the website is surprising to him.  He found out that Mr. Leonard also had, and still does, trouble reading.  Mr. Leonard was a great hurdler in college and flunked out of school because he could not read.       Paul finds this to be surprising.  He feels empowered to help Mr. Leonard to learn how to read, since Mr. Leonard has helped him learn to jump hurdles and get pass obstacles, like not being able to read very well or at all."
675,8_20628,8,2,"The background information surprised Paul, but also made him curious as to why he did not continue to break records. When Paul found out Mr. Leonard also could not read, Paul knew the embarrassment Mr. Leonard felt so he wanted to help him learn to read."
1729,8_21682,8,2,"Paul is a poor reader amd he finds out that so is Mr. Leonard. Mr. Leonard flunked out of college and lost his track scholarship, because he could not keep up with his grades. This made Paul feel better about himself, because he isn't the only on with the problem. it also shows that if you don't give up you can still suceed, even with a few hurdles in the way. He knows now how important it is to keep trying, and that some obstacles in your life can be difficult to jump over."
